Num_Acc,dep,cluster_kmeans,cluster_bisecting,cluster_gmm
202400001063,66,2,2,2
202400001064,973,2,0,4
202400001065,65,1,3,4
202400001066,973,2,2,2
202400001067,64,1,3,4
202400001068,69,0,1,0
202400001069,64,2,2,2
202400001070,2A,0,1,3
202400001071,95,2,2,2
202400001072,63,1,3,2
202400001073,91,3,3,4
202400001074,63,2,2,2
202400001075,91,0,0,3
202400001076,81,2,0,2
202400001077,62,0,0,3
202400001078,77,3,3,4
202400001079,59,2,2,2
202400001080,69,2,2,2
202400001081,59,2,2,2
202400001082,64,2,0,4
202400001083,59,2,2,2
202400001084,63,2,2,2
202400001085,54,2,2,2
202400001086,60,2,2,2
202400001087,54,2,2,2
202400001088,59,0,0,3
202400001089,54,0,0,3
202400001090,54,2,2,2
202400001091,54,1,3,4
202400001092,51,2,2,2
202400001093,54,1,3,4
202400001094,54,1,3,4
202400001095,51,0,1,3
202400001096,45,0,1,3
202400001097,51,2,2,2
202400001098,50,1,3,4
202400001099,37,0,1,0
202400001100,50,2,0,1
202400001101,37,2,2,2
202400001102,50,2,0,4
202400001103,34,2,2,2
202400001104,45,2,0,4
202400001105,34,0,1,3
202400001106,45,2,0,2
202400001107,25,0,1,3
202400001108,45,2,2,2
202400001109,42,2,2,2
202400001110,25,0,1,3
202400001111,22,3,3,3
202400001112,40,2,2,2
202400001113,22,3,3,3
202400001114,38,2,2,2
202400001115,13,0,1,0
202400001116,37,0,1,3
202400001117,05,2,0,4
202400001118,35,2,2,2
202400001119,75,2,2,2
202400001120,31,1,3,4
202400001121,35,2,2,2
202400001122,75,2,2,2
202400001123,75,2,2,2
202400001124,34,0,0,0
202400001125,03,1,3,4
202400001126,34,2,0,1
202400001127,75,0,1,0
202400001128,75,2,2,2
202400001129,34,2,2,2
202400001130,58,1,3,4
202400001131,75,2,2,2
202400001132,34,0,0,3
202400001133,66,2,0,2
202400001134,75,2,2,2
202400001135,33,0,1,3
202400001136,72,2,2,2
202400001137,33,2,2,2
202400001138,75,0,1,0
202400001139,33,0,1,0
202400001140,75,0,1,3
202400001141,06,0,0,3
202400001142,29,2,2,2
202400001143,50,3,3,4
202400001144,75,2,2,1
202400001145,29,2,2,2
202400001146,09,1,3,2
202400001147,94,2,0,4
202400001148,94,0,0,4
202400001149,16,1,3,4
202400001150,93,2,0,4
202400001151,27,2,2,2
202400001152,16,3,3,3
202400001153,93,0,1,3
202400001154,92,0,0,3
202400001155,22,0,1,3
202400001156,92,0,0,3
202400001157,21,2,2,2
202400001158,07,3,3,4
202400001159,92,0,0,0
202400001160,19,2,2,2
202400001161,60,0,3,3
202400001162,53,2,0,4
202400001163,17,0,1,0
202400001164,85,1,3,2
202400001165,91,0,1,3
202400001166,17,2,2,2
202400001167,85,3,3,4
202400001168,71,1,3,4
202400001169,13,0,1,3
202400001170,09,2,2,2
202400001171,33,4,4,4
202400001172,33,0,0,3
202400001173,31,0,0,3
202400001174,987,3,3,4
202400001175,06,2,2,2
202400001176,974,2,0,2
202400001177,01,1,3,4
202400001178,69,2,2,2
202400001179,75,2,2,2
202400001180,40,4,4,4
202400001181,17,4,4,4
202400001182,21,4,4,4
202400001183,974,1,3,4
202400001184,75,2,2,2
202400001185,43,4,4,4
202400001186,75,2,2,2
202400001187,37,4,4,4
202400001188,13,1,3,4
202400001189,75,2,2,2
202400001190,61,4,4,4
202400001191,45,0,1,3
202400001192,75,2,2,2
202400001193,91,1,3,1
202400001194,75,2,2,2
202400001195,56,3,3,4
202400001196,75,2,2,2
202400001197,84,3,3,3
202400001198,75,2,2,2
202400001199,81,3,3,4
202400001200,83,0,0,3
202400001201,75,2,2,2
202400001202,42,2,0,2
202400001203,06,1,3,4
202400001204,75,2,2,2
202400001205,47,1,3,4
202400001206,89,2,0,2
202400001207,75,2,2,2
202400001208,75,2,2,2
202400001209,29,4,4,4
202400001210,68,2,2,2
202400001211,75,2,2,2
202400001212,31,2,0,2
202400001213,75,2,2,2
202400001214,03,3,3,4
202400001215,57,3,3,3
202400001216,75,0,1,0
202400001217,58,2,0,2
202400001218,72,3,3,3
202400001219,94,0,1,0
202400001220,07,1,3,4
202400001221,14,3,3,4
202400001222,94,2,2,2
202400001223,01,2,0,4
202400001224,50,2,2,2
202400001225,94,2,0,2
202400001226,09,3,3,4
202400001227,01,1,3,4
202400001228,43,4,4,4
202400001229,94,2,2,2
202400001230,40,0,0,3
202400001231,33,4,4,1
202400001232,87,3,3,4
202400001233,94,2,0,2
202400001234,14,3,3,4
202400001235,94,2,2,2
202400001236,62,3,3,4
202400001237,13,1,3,4
202400001238,94,2,2,2
202400001239,59,1,3,1
202400001240,971,3,1,3
202400001241,93,2,0,4
202400001242,13,3,3,4
202400001243,77,2,0,4
202400001244,93,0,1,3
202400001245,77,0,0,3
202400001246,33,4,4,4
202400001247,93,0,1,0
202400001248,13,1,3,4
202400001249,93,2,0,4
202400001250,44,0,0,3
202400001251,59,1,3,2
202400001252,27,3,3,3
202400001253,93,2,2,2
202400001254,59,1,3,4
202400001255,60,3,3,4
202400001256,93,2,0,4
202400001257,62,4,4,4
202400001258,59,3,3,3
202400001259,59,4,4,4
202400001260,92,2,0,4
202400001261,59,2,0,4
202400001262,92,2,2,2
202400001263,62,4,4,4
202400001264,13,4,4,4
202400001265,92,2,0,2
202400001266,91,4,4,4
202400001267,13,4,4,4
202400001268,92,2,0,4
202400001269,13,4,4,4
202400001270,92,2,2,2
202400001271,91,4,4,4
202400001272,92,2,2,2
202400001273,92,4,4,4
202400001274,13,4,4,4
202400001275,13,4,4,4
202400001276,92,4,4,4
202400001277,50,1,3,4
202400001278,13,4,4,4
202400001279,78,4,4,4
202400001280,47,2,2,2
202400001281,13,4,4,0
202400001282,92,1,3,1
202400001283,35,3,3,3
202400001284,91,4,4,4
202400001285,91,0,1,3
202400001286,93,4,4,4
202400001287,91,3,3,4
202400001288,18,3,3,3
202400001289,91,3,3,4
202400001290,93,4,4,4
202400001291,49,3,3,3
202400001292,91,4,4,4
202400001293,94,4,4,4
202400001294,974,3,3,4
202400001295,91,4,4,4
202400001296,94,4,4,4
202400001297,14,4,4,4
202400001298,94,0,1,4
202400001299,92,4,4,4
202400001300,71,1,3,4
202400001301,77,4,4,4
202400001302,95,4,4,3
202400001303,38,1,3,4
202400001304,62,3,3,3
202400001305,77,4,4,4
202400001306,93,4,4,4
202400001307,27,4,4,4
202400001308,35,0,1,0
202400001309,57,1,3,4
202400001310,38,2,2,2
202400001311,94,4,4,3
202400001312,56,1,3,4
202400001313,94,3,3,4
202400001314,38,2,2,2
202400001315,77,1,3,4
202400001316,94,4,4,4
202400001317,79,1,3,2
202400001318,93,4,4,4
202400001319,33,1,3,2
202400001320,71,1,3,4
202400001321,71,2,0,4
202400001322,01,2,0,4
202400001323,61,1,3,4
202400001324,974,3,3,4
202400001325,61,1,3,1
202400001326,974,0,0,3
202400001327,44,1,3,4
202400001328,44,1,3,4
202400001329,973,0,0,0
202400001330,44,1,3,4
202400001331,973,2,2,2
202400001332,29,1,3,4
202400001333,69,0,1,0
202400001334,29,3,3,4
202400001335,69,2,2,2
202400001336,29,1,3,4
202400001337,69,2,2,2
202400001338,31,2,2,2
202400001339,971,2,2,2
202400001340,91,2,0,4
202400001341,84,3,3,3
202400001342,03,0,0,3
202400001343,87,2,0,4
202400001344,15,2,2,2
202400001345,87,0,1,0
202400001346,01,0,1,3
202400001347,87,0,1,3
202400001348,06,1,3,4
202400001349,83,0,0,0
202400001350,83,2,0,4
202400001351,50,1,3,4
202400001352,43,1,3,4
202400001353,82,1,3,4
202400001354,80,2,2,2
202400001355,10,1,3,4
202400001356,07,3,3,4
202400001357,78,0,0,0
202400001358,78,0,0,3
202400001359,24,1,3,4
202400001360,78,0,0,3
202400001361,17,1,3,4
202400001362,77,2,0,4
202400001363,87,3,3,0
202400001364,76,0,0,3
202400001365,30,2,2,2
202400001366,76,2,2,2
202400001367,973,2,0,4
202400001368,69,4,4,4
202400001369,76,0,1,3
202400001370,06,4,4,4
202400001371,13,3,3,4
202400001372,72,2,2,2
202400001373,30,4,4,4
202400001374,72,2,2,2
202400001375,17,1,3,4
202400001376,62,4,4,4
202400001377,69,0,1,3
202400001378,77,4,4,4
202400001379,69,0,1,3
202400001380,77,1,3,4
202400001381,77,3,3,4
202400001382,67,0,1,0
202400001383,78,1,3,4
202400001384,84,3,3,3
202400001385,63,0,0,3
202400001386,84,1,3,4
202400001387,62,1,3,4
202400001388,13,1,3,4
202400001389,987,1,3,4
202400001390,13,2,0,1
202400001391,47,1,3,1
202400001392,59,2,0,2
202400001393,68,2,2,2
202400001394,11,4,4,4
202400001395,68,1,3,4
202400001396,76,3,3,4
202400001397,58,2,2,2
202400001398,67,2,2,2
202400001399,77,4,4,4
202400001400,57,2,2,2
202400001401,972,3,3,4
202400001402,38,1,3,4
202400001403,56,3,4,4
202400001404,35,3,3,4
202400001405,69,1,3,2
202400001406,65,3,3,0
202400001407,26,4,4,4
202400001408,72,3,3,3
202400001409,54,0,0,3
202400001410,59,0,0,3
202400001411,54,2,2,2
202400001412,85,0,0,3
202400001413,22,1,3,4
202400001414,51,0,1,3
202400001415,34,2,0,2
202400001416,51,2,2,2
202400001417,57,3,3,4
202400001418,60,1,3,4
202400001419,2B,1,3,4
202400001420,60,2,2,2
202400001421,50,0,0,4
202400001422,33,1,3,1
202400001423,80,1,3,2
202400001424,69,3,3,3
202400001425,80,4,4,4
202400001426,71,4,4,3
202400001427,71,0,0,3
202400001428,49,4,4,4
202400001429,59,1,3,4
202400001430,89,3,3,3
202400001431,42,2,2,2
202400001432,13,1,3,4
202400001433,63,1,3,4
202400001434,57,1,4,4
202400001435,63,1,3,4
202400001436,38,2,2,2
202400001437,33,1,3,4
202400001438,55,2,2,2
202400001439,37,0,1,0
202400001440,22,3,3,4
202400001441,62,4,4,4
202400001442,34,2,0,2
202400001443,91,4,4,4
202400001444,33,2,2,2
202400001445,94,1,3,4
202400001446,33,0,1,3
202400001447,33,0,1,0
202400001448,33,2,2,2
202400001449,30,2,2,2
202400001450,29,2,2,2
202400001451,27,2,2,2
202400001452,27,2,2,2
202400001453,22,3,4,4
202400001454,21,2,2,2
202400001455,17,1,3,4
202400001456,11,2,2,2
202400001457,10,2,2,2
202400001458,10,2,2,2
202400001459,75,0,1,3
202400001460,75,2,2,2
202400001461,75,2,2,2
202400001462,75,2,2,2
202400001463,75,2,2,2
202400001464,75,2,2,2
202400001465,75,2,2,2
202400001466,75,2,2,2
202400001467,75,0,1,3
202400001468,75,2,2,2
202400001469,75,2,2,2
202400001470,75,0,1,3
202400001471,75,0,1,0
202400001472,75,0,1,3
202400001473,75,2,2,2
202400001474,75,2,2,2
202400001475,94,0,0,4
202400001476,94,0,0,0
202400001477,93,0,0,4
202400001478,93,3,3,4
202400001479,93,2,0,2
202400001480,93,2,0,4
202400001481,93,0,0,0
202400001482,93,2,0,4
202400001483,93,2,0,4
202400001484,93,0,0,3
202400001485,93,2,0,4
202400001486,93,2,2,2
202400001487,93,2,2,2
202400001488,93,2,2,2
202400001489,92,2,0,4
202400001490,92,2,0,4
202400001491,92,2,0,4
202400001492,92,2,2,2
202400001493,92,2,0,1
202400001494,92,2,0,4
202400001495,92,2,0,2
202400001496,92,2,0,4
202400001497,92,2,0,4
202400001498,92,2,0,4
202400001499,92,2,2,2
202400001500,37,2,0,4
202400001501,33,0,1,3
202400001502,33,3,3,0
202400001503,60,3,3,4
202400001504,60,1,3,4
202400001505,31,2,0,4
202400001506,972,0,0,4
202400001507,59,2,2,2
202400001508,68,3,3,4
202400001509,77,0,0,3
202400001510,35,1,3,2
202400001511,59,1,3,4
202400001512,56,3,3,4
202400001513,59,1,3,4
202400001514,2B,1,3,4
202400001515,82,1,3,4
202400001516,33,1,3,4
202400001517,71,3,3,3
202400001518,71,3,3,4
202400001519,55,1,3,2
202400001520,42,3,3,4
202400001521,34,3,3,3
202400001522,68,3,3,3
202400001523,39,1,3,4
202400001524,39,1,3,4
202400001525,44,1,3,4
202400001526,44,0,0,3
202400001527,29,3,3,4
202400001528,15,2,2,1
202400001529,01,0,0,0
202400001530,72,3,3,3
202400001531,06,0,0,0
202400001532,60,2,0,4
202400001533,64,2,0,2
202400001534,07,1,3,4
202400001535,40,0,0,3
202400001536,34,2,2,2
202400001537,34,2,2,2
202400001538,34,2,2,2
202400001539,33,2,2,2
202400001540,30,2,2,2
202400001541,28,1,3,4
202400001542,16,0,0,4
202400001543,13,2,2,1
202400001544,13,2,2,2
202400001545,13,2,0,2
202400001546,11,2,0,2
202400001547,06,0,1,3
202400001548,06,0,0,0
202400001549,75,2,2,2
202400001550,75,0,1,0
202400001551,75,2,2,2
202400001552,75,2,2,2
202400001553,75,0,1,0
202400001554,75,2,2,2
202400001555,75,0,1,3
202400001556,75,0,1,3
202400001557,75,0,1,3
202400001558,94,0,1,3
202400001559,94,0,0,4
202400001560,94,2,0,4
202400001561,94,0,0,3
202400001562,59,1,3,1
202400001563,93,0,1,3
202400001564,93,2,2,2
202400001565,79,1,3,4
202400001566,93,2,2,2
202400001567,2A,2,0,1
202400001568,93,2,0,4
202400001569,65,2,2,2
202400001570,93,2,0,2
202400001571,93,0,0,3
202400001572,81,1,3,4
202400001573,92,2,2,2
202400001574,47,2,0,2
202400001575,92,0,0,3
202400001576,68,1,3,2
202400001577,92,2,0,4
202400001578,92,0,0,0
202400001579,39,1,3,4
202400001580,92,2,0,2
202400001581,92,0,0,4
202400001582,92,0,1,3
202400001583,25,1,3,4
202400001584,92,0,1,3
202400001585,44,2,0,4
202400001586,92,2,0,4
202400001587,35,2,0,4
202400001588,37,3,3,3
202400001589,44,1,3,4
202400001590,76,4,4,4
202400001591,38,1,3,2
202400001592,71,1,3,4
202400001593,38,1,3,2
202400001594,33,1,3,4
202400001595,76,2,0,4
202400001596,02,2,0,4
202400001597,31,3,0,3
202400001598,50,1,3,4
202400001599,51,1,3,4
202400001600,974,2,0,4
202400001601,50,1,3,4
202400001602,59,1,3,4
202400001603,18,2,0,4
202400001604,60,0,0,4
202400001605,36,1,3,2
202400001606,63,1,3,4
202400001607,63,1,3,4
202400001608,04,1,3,4
202400001609,30,0,0,3
202400001610,85,3,3,4
202400001611,34,0,0,0
202400001612,85,0,1,3
202400001613,57,3,3,4
202400001614,17,1,3,4
202400001615,57,2,0,2
202400001616,48,1,3,2
202400001617,62,2,2,2
202400001618,52,1,3,1
202400001619,51,2,2,2
202400001620,19,3,3,4
202400001621,61,1,3,4
202400001622,21,4,4,4
202400001623,13,3,3,4
202400001624,02,1,3,4
202400001625,69,4,4,4
202400001626,26,1,3,4
202400001627,13,3,3,4
202400001628,06,2,0,4
202400001629,60,1,3,1
202400001630,987,1,3,1
202400001631,64,3,3,4
202400001632,988,1,4,4
202400001633,43,3,3,3
202400001634,974,2,2,2
202400001635,27,1,3,4
202400001636,77,1,3,4
202400001637,95,2,2,2
202400001638,17,1,3,4
202400001639,73,1,3,4
202400001640,42,0,0,3
202400001641,78,1,3,4
202400001642,69,4,4,4
202400001643,30,0,0,4
202400001644,34,2,2,2
202400001645,13,1,3,4
202400001646,34,3,3,3
202400001647,976,2,0,4
202400001648,987,2,0,1
202400001649,84,1,3,2
202400001650,971,3,3,3
202400001651,13,1,3,2
202400001652,06,2,0,4
202400001653,03,3,3,4
202400001654,58,1,3,4
202400001655,38,2,2,2
202400001656,26,3,3,4
202400001657,67,2,0,2
202400001658,01,0,0,3
202400001659,03,2,0,2
202400001660,01,1,3,4
202400001661,63,1,3,1
202400001662,69,1,3,4
202400001663,86,1,3,4
202400001664,33,0,0,3
202400001665,22,1,3,2
202400001666,60,1,3,2
202400001667,07,2,0,4
202400001668,69,3,3,4
202400001669,01,2,0,2
202400001670,92,3,3,4
202400001671,81,1,3,4
202400001672,93,1,3,4
202400001673,95,4,4,4
202400001674,17,1,3,4
202400001675,94,2,2,2
202400001676,33,1,3,4
202400001677,987,2,0,4
202400001678,987,2,0,4
202400001679,50,1,3,4
202400001680,974,2,0,4
202400001681,14,1,3,4
202400001682,69,0,1,0
202400001683,22,2,2,2
202400001684,22,2,2,1
202400001685,69,2,2,2
202400001686,69,2,0,2
202400001687,76,1,3,4
202400001688,69,2,2,2
202400001689,62,2,0,2
202400001690,971,0,0,0
202400001691,59,3,3,4
202400001692,2A,2,2,2
202400001693,59,0,0,0
202400001694,91,1,4,4
202400001695,95,0,0,4
202400001696,91,4,4,4
202400001697,95,2,2,2
202400001698,91,1,4,4
202400001699,95,2,0,4
202400001700,91,4,4,4
202400001701,95,2,0,2
202400001702,91,3,3,4
202400001703,95,4,4,4
202400001704,91,2,0,4
202400001705,91,2,0,4
202400001706,93,1,3,4
202400001707,91,2,2,2
202400001708,87,2,2,2
202400001709,86,0,1,3
202400001710,84,2,2,2
202400001711,93,4,4,4
202400001712,30,2,0,4
202400001713,95,4,4,4
202400001714,82,2,2,2
202400001715,93,4,4,4
202400001716,80,2,2,2
202400001717,77,3,4,4
202400001718,44,0,1,0
202400001719,77,2,0,4
202400001720,45,2,2,2
202400001721,77,2,0,4
202400001722,77,2,2,2
202400001723,14,0,0,3
202400001724,77,0,1,3
202400001725,50,2,0,4
202400001726,76,0,0,3
202400001727,74,2,2,2
202400001728,988,0,0,3
202400001729,72,0,1,3
202400001730,987,2,2,2
202400001731,72,2,2,2
202400001732,72,2,2,2
202400001733,976,2,2,2
202400001734,974,4,4,4
202400001735,72,0,1,3
202400001736,974,4,4,4
202400001737,72,2,0,4
202400001738,69,2,0,2
202400001739,974,1,3,4
202400001740,69,2,2,2
202400001741,974,1,4,1
202400001742,66,2,2,2
202400001743,972,1,3,4
202400001744,64,1,3,4
202400001745,64,2,2,2
202400001746,971,2,0,4
202400001747,64,2,2,2
202400001748,971,1,3,4
202400001749,64,2,2,1
202400001750,2A,2,0,2
202400001751,63,1,3,4
202400001752,63,2,2,2
202400001753,84,2,2,2
202400001754,62,2,2,2
202400001755,83,2,2,2
202400001756,62,2,2,2
202400001757,59,0,1,3
202400001758,80,2,2,2
202400001759,58,2,2,2
202400001760,78,2,2,2
202400001761,57,2,2,2
202400001762,56,0,1,3
202400001763,56,2,2,2
202400001764,54,2,2,2
202400001765,77,1,3,4
202400001766,54,0,1,3
202400001767,54,1,3,4
202400001768,54,2,0,4
202400001769,77,1,4,4
202400001770,52,2,2,1
202400001771,73,2,2,2
202400001772,50,2,0,4
202400001773,72,2,2,2
202400001774,50,2,0,4
202400001775,72,2,2,2
202400001776,50,2,2,2
202400001777,49,2,2,2
202400001778,72,2,2,2
202400001779,49,2,2,1
202400001780,71,2,2,2
202400001781,47,2,2,2
202400001782,71,2,2,2
202400001783,45,2,2,2
202400001784,69,2,2,2
202400001785,45,2,2,2
202400001786,42,2,0,2
202400001787,69,2,2,2
202400001788,41,2,2,2
202400001789,69,2,0,4
202400001790,38,2,0,2
202400001791,66,2,2,2
202400001792,37,2,2,2
202400001793,36,0,1,3
202400001794,64,2,0,4
202400001795,63,2,2,2
202400001796,35,0,1,3
202400001797,62,2,0,4
202400001798,35,2,2,2
202400001799,62,2,2,1
202400001800,60,0,1,3
202400001801,34,0,1,3
202400001802,33,0,1,3
202400001803,59,2,0,2
202400001804,59,1,3,2
202400001805,33,0,1,3
202400001806,57,2,2,2
202400001807,33,2,2,2
202400001808,33,2,2,2
202400001809,56,1,4,4
202400001810,31,2,0,2
202400001811,56,2,2,2
202400001812,29,2,2,2
202400001813,56,2,2,2
202400001814,26,3,3,4
202400001815,54,0,1,3
202400001816,25,2,2,2
202400001817,25,2,0,2
202400001818,51,2,2,2
202400001819,21,2,2,2
202400001820,50,2,0,4
202400001821,18,2,0,2
202400001822,13,2,2,2
202400001823,13,2,2,2
202400001824,50,2,0,4
202400001825,13,2,2,2
202400001826,49,2,2,2
202400001827,13,0,1,0
202400001828,13,2,2,2
202400001829,49,2,2,2
202400001830,10,0,1,0
202400001831,10,2,2,2
202400001832,06,2,2,2
202400001833,44,3,3,4
202400001834,75,0,1,3
202400001835,44,0,1,3
202400001836,75,0,1,0
202400001837,75,0,1,0
202400001838,42,3,0,4
202400001839,75,0,1,3
202400001840,34,2,2,2
202400001841,75,0,1,0
202400001842,75,2,2,2
202400001843,34,2,2,2
202400001844,75,2,2,2
202400001845,33,2,2,2
202400001846,75,2,2,2
202400001847,75,2,2,2
202400001848,33,2,2,2
202400001849,31,1,3,4
202400001850,29,2,0,4
202400001851,29,0,1,3
202400001852,25,3,3,3
202400001853,19,2,2,2
202400001854,17,2,2,2
202400001855,17,3,0,4
202400001856,14,0,1,3
202400001857,13,0,1,3
202400001858,13,0,1,3
202400001859,13,2,2,2
202400001860,13,2,2,2
202400001861,13,3,3,4
202400001862,13,2,0,4
202400001863,13,3,3,0
202400001864,11,2,2,2
202400001865,10,2,2,2
202400001866,07,2,2,2
202400001867,06,2,2,2
202400001868,75,2,2,2
202400001869,76,0,1,0
202400001870,06,2,2,2
202400001871,75,2,2,2
202400001872,76,2,2,2
202400001873,05,1,3,4
202400001874,26,3,3,4
202400001875,75,2,2,2
202400001876,60,2,2,1
202400001877,75,2,2,2
202400001878,75,0,1,3
202400001879,88,3,3,4
202400001880,34,0,1,0
202400001881,94,2,0,4
202400001882,75,2,2,2
202400001883,59,2,0,4
202400001884,94,2,0,2
202400001885,94,0,0,3
202400001886,88,2,2,2
202400001887,75,2,2,2
202400001888,88,0,0,0
202400001889,94,2,2,2
202400001890,75,0,1,3
202400001891,61,2,0,2
202400001892,93,0,1,3
202400001893,75,2,2,2
202400001894,88,1,3,2
202400001895,93,2,2,2
202400001896,28,3,3,4
202400001897,75,2,2,2
202400001898,85,2,2,1
202400001899,93,2,0,2
202400001900,75,0,1,3
202400001901,35,3,3,3
202400001902,93,0,0,0
202400001903,49,2,0,1
202400001904,75,2,2,2
202400001905,93,2,2,2
202400001906,91,0,0,4
202400001907,75,2,2,2
202400001908,44,2,2,2
202400001909,93,0,0,0
202400001910,75,2,2,2
202400001911,44,2,2,1
202400001912,93,2,2,2
202400001913,75,2,2,2
202400001914,75,2,2,2
202400001915,75,2,2,2
202400001916,92,0,0,0
202400001917,69,2,2,2
202400001918,75,2,2,2
202400001919,92,2,0,2
202400001920,44,1,3,4
202400001921,44,2,2,2
202400001922,92,2,0,4
202400001923,75,0,1,3
202400001924,44,2,2,2
202400001925,92,2,0,2
202400001926,75,2,2,2
202400001927,75,0,1,3
202400001928,92,2,0,4
202400001929,75,2,2,2
202400001930,75,2,2,2
202400001931,92,0,0,3
202400001932,75,2,2,2
202400001933,95,2,0,2
202400001934,75,2,2,2
202400001935,39,0,1,3
202400001936,75,2,2,2
202400001937,60,2,0,2
202400001938,94,2,0,4
202400001939,94,2,2,4
202400001940,94,2,0,2
202400001941,22,2,2,2
202400001942,93,2,2,2
202400001943,11,4,4,4
202400001944,93,2,2,2
202400001945,93,2,2,2
202400001946,93,2,0,4
202400001947,31,3,3,0
202400001948,58,1,3,4
202400001949,93,2,0,4
202400001950,93,2,2,2
202400001951,62,1,3,2
202400001952,30,2,2,2
202400001953,93,2,0,2
202400001954,93,2,0,4
202400001955,78,2,0,4
202400001956,92,2,0,4
202400001957,80,1,3,4
202400001958,92,2,0,2
202400001959,33,2,0,4
202400001960,92,0,0,3
202400001961,92,2,0,4
202400001962,92,2,0,4
202400001963,71,2,0,4
202400001964,43,1,3,4
202400001965,61,1,3,2
202400001966,68,2,0,4
202400001967,49,1,3,4
202400001968,29,4,4,4
202400001969,34,2,2,2
202400001970,83,2,2,2
202400001971,71,3,3,3
202400001972,29,2,2,2
202400001973,66,0,1,3
202400001974,83,3,3,4
202400001975,85,1,3,4
202400001976,57,1,3,4
202400001977,95,3,3,4
202400001978,26,1,3,4
202400001979,51,1,3,2
202400001980,56,2,2,2
202400001981,72,1,3,4
202400001982,77,1,3,4
202400001983,2B,2,0,2
202400001984,14,1,3,2
202400001985,64,0,0,3
202400001986,73,2,2,1
202400001987,40,2,0,4
202400001988,04,3,3,4
202400001989,85,1,3,4
202400001990,30,1,3,2
202400001991,69,2,2,2
202400001992,987,0,0,4
202400001993,06,4,4,4
202400001994,13,1,3,4
202400001995,971,1,3,4
202400001996,971,2,0,4
202400001997,971,2,0,4
202400001998,45,2,0,4
202400001999,95,2,0,2
202400002000,84,3,3,3
202400002001,25,3,3,4
202400002002,84,2,2,2
202400002003,84,1,3,4
202400002004,29,1,3,4
202400002005,57,2,2,2
202400002006,14,3,3,4
202400002007,60,3,3,3
202400002008,81,2,2,2
202400002009,33,2,0,4
202400002010,16,1,3,4
202400002011,44,3,3,3
202400002012,04,2,0,1
202400002013,27,0,1,3
202400002014,60,4,4,4
202400002015,17,3,3,3
202400002016,87,1,3,4
202400002017,13,1,3,1
202400002018,24,3,3,3
202400002019,972,2,0,2
202400002020,13,4,4,4
202400002021,2B,3,3,4
202400002022,83,0,1,3
202400002023,33,3,4,3
202400002024,13,1,3,4
202400002025,91,1,4,4
202400002026,13,3,3,4
202400002027,92,4,4,4
202400002028,13,3,3,3
202400002029,78,4,4,4
202400002030,70,3,4,4
202400002031,21,0,0,3
202400002032,08,4,4,4
202400002033,92,1,4,4
202400002034,55,3,3,3
202400002035,93,4,4,4
202400002036,44,3,3,3
202400002037,93,4,4,4
202400002038,33,2,2,2
